site_id,field_id,field_path,section,value_type,evidence_class,expected_state,expected_value_json,example_value_json,observed_state,observed_value_json,match_rule,outcome,run_id,site,model,mode,rep,analysis_weight,profile_path,measurement_state,measurement_value_json,evidence_sources,is_error
anvil,18,/slurm/partitions/debug/maximum_nodes_per_job,slurm,integer,policy,has_value,2,2,has_value,2,numeric_exact,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,19,/slurm/partitions/gpu/shared_nodes,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,19,/slurm/partitions/gpu/gpu_models,slurm,array,configuration,has_value,"[""NVIDIA A100""]","[""NVIDIA A100""]",has_value,"[""NVIDIA A100""]",canonical_set,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,empty,[],documentation|measurement,False
anvil,20,/slurm/partitions/ai/shared_nodes,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,20,/slurm/partitions/ai/gpu_models,slurm,array,configuration,has_value,"[""NVIDIA H100""]","[""NVIDIA H100""]",has_value,"[""NVIDIA H100""]",canonical_set,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,empty,[],documentation|measurement,False
anvil,21,/slurm/partitions/gpu-debug/maximum_nodes_per_job,slurm,integer,policy,has_value,1,1,has_value,1,numeric_exact,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,21,/slurm/partitions/gpu-debug/shared_nodes,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,24,/storage/home/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,24,/storage/home/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,24,/storage/home/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,27,/network/login/hostname_patterns,network,array,identity,has_value,"[""*.anvil.rcac.purdue.edu""]","[""*.anvil.rcac.purdue.edu""]",has_value,"[""*.anvil.rcac.purdue.edu""]",required_subset,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,,False
anvil,37,/network/login_compute/tcp_connect,network,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,38,/network/login_compute/suggested_port_range,network,string,capability,has_value,"""30000-33999""","""30000-33999""",has_value,"""30000-33999""",exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,39,/network/compute_compute/tcp_connect,network,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,40,/network/compute_compute/suggested_port_range,network,string,capability,has_value,"""30000-33999""","""30000-33999""",has_value,"""30000-33999""",exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,pilot,False
anvil,41,/accounting/allocation_required,accounting,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,gemini-3.6-flash,expanded,1,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep1/site-profile.json,missing,<missing>,documentation,False
anvil,5,/slurm/options/account/syntax,slurm,array,policy,has_value,"[""--account={account}"", ""-A {account}""]","[""--account={account}"", ""-A {account}""]",has_value,"[""--account={account}"", ""-A {account}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,6,/slurm/options/partition/syntax,slurm,array,policy,has_value,"[""--partition={partition}"", ""-p {partition}""]","[""--partition={partition}"", ""-p {partition}""]",has_value,"[""--partition={partition}"", ""-p {partition}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,7,/slurm/options/nodes/syntax,slurm,array,policy,has_value,"[""--nodes={count}"", ""-N {count}""]","[""--nodes={count}"", ""-N {count}""]",has_value,"[""--nodes={count}"", ""-N {count}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,7,/slurm/options/nodes/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,8,/slurm/options/cpus-per-task/syntax,slurm,array,policy,has_value,"[""--cpus-per-task={count}""]","[""--cpus-per-task={count}""]",has_value,"[""--cpus-per-task={count}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,8,/slurm/options/cpus-per-task/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,9,/slurm/options/time/syntax,slurm,array,policy,has_value,"[""--time={time}"", ""-t {time}""]","[""--time={time}"", ""-t {time}""]",has_value,"[""--time={time}"", ""-t {time}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,9,/slurm/options/time/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,10,/slurm/options/ntasks/syntax,slurm,array,policy,has_value,"[""--ntasks={count}"", ""-n {count}""]","[""--ntasks={count}"", ""-n {count}""]",has_value,"[""--ntasks={count}"", ""-n {count}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,10,/slurm/options/ntasks/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,11,/slurm/options/mem/syntax,slurm,array,policy,has_value,"[""--mem={size}""]","[""--mem={size}""]",has_value,"[""--mem={size}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,11,/slurm/options/mem/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,12,/slurm/options/job-name/syntax,slurm,array,policy,has_value,"[""--job-name={name}"", ""-J {name}""]","[""--job-name={name}"", ""-J {name}""]",has_value,"[""--job-name={name}"", ""-J {name}""]",pattern_any,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,12,/slurm/options/job-name/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,13,/slurm/partitions/wholenode/maximum_nodes_per_job,slurm,integer,policy,has_value,16,16,has_value,16,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,13,/slurm/partitions/wholenode/shared_nodes,slurm,boolean,policy,has_value,FALSE,FALSE,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,15,/slurm/partitions/shared/maximum_nodes_per_job,slurm,integer,policy,has_value,1,1,has_value,1,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,16,/slurm/partitions/wide/maximum_nodes_per_job,slurm,integer,policy,has_value,56,56,has_value,56,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,16,/slurm/partitions/wide/shared_nodes,slurm,boolean,policy,has_value,FALSE,FALSE,has_value,false,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,17,/slurm/partitions/highmem/maximum_nodes_per_job,slurm,integer,policy,has_value,1,1,has_value,1,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,18,/slurm/partitions/debug/maximum_nodes_per_job,slurm,integer,policy,has_value,2,2,has_value,2,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,19,/slurm/partitions/gpu/shared_nodes,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,21,/slurm/partitions/gpu-debug/maximum_nodes_per_job,slurm,integer,policy,has_value,1,1,has_value,1,numeric_exact,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,21,/slurm/partitions/gpu-debug/shared_nodes,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,24,/storage/home/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,24,/storage/home/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,24,/storage/home/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,25,/storage/project/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_visible,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_readable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,26,/storage/scratch/compute_writable,storage,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,27,/network/login/hostname_patterns,network,array,identity,has_value,"[""*.anvil.rcac.purdue.edu""]","[""*.anvil.rcac.purdue.edu""]",has_value,"[""*.anvil.rcac.purdue.edu""]",required_subset,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,,False
anvil,37,/network/login_compute/tcp_connect,network,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,38,/network/login_compute/suggested_port_range,network,string,capability,has_value,"""30000-33999""","""30000-33999""",has_value,"""30000-33999""",exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,39,/network/compute_compute/tcp_connect,network,boolean,capability,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,40,/network/compute_compute/suggested_port_range,network,string,capability,has_value,"""30000-33999""","""30000-33999""",has_value,"""30000-33999""",exact_trimmed_lower,correct_value,a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,gpt-5.6-terra,expanded,2,0.3333333333333333,evaluation/results/anvil-gpt-5.6-terra-expanded-rep2/site-profile.json,missing,<missing>,pilot,False
anvil,5,/slurm/options/account/syntax,slurm,array,policy,has_value,"[""--account={account}"", ""-A {account}""]","[""--account={account}"", ""-A {account}""]",has_value,"[""--account={account}"", ""-A {account}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,5,/slurm/options/account/required,slurm,boolean,policy,has_value,TRUE,TRUE,has_value,true,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,6,/slurm/options/partition/syntax,slurm,array,policy,has_value,"[""--partition={partition}"", ""-p {partition}""]","[""--partition={partition}"", ""-p {partition}""]",has_value,"[""--partition={partition}"", ""-p {partition}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,,False
anvil,7,/slurm/options/nodes/syntax,slurm,array,policy,has_value,"[""--nodes={count}"", ""-N {count}""]","[""--nodes={count}"", ""-N {count}""]",has_value,"[""--nodes={count}"", ""-N {count}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,7,/slurm/options/nodes/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,8,/slurm/options/cpus-per-task/syntax,slurm,array,policy,has_value,"[""--cpus-per-task={count}""]","[""--cpus-per-task={count}""]",has_value,"[""--cpus-per-task={count}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,8,/slurm/options/cpus-per-task/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,9,/slurm/options/time/syntax,slurm,array,policy,has_value,"[""--time={time}"", ""-t {time}""]","[""--time={time}"", ""-t {time}""]",has_value,"[""--time={time}"", ""-t {time}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,9,/slurm/options/time/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,10,/slurm/options/ntasks/syntax,slurm,array,policy,has_value,"[""--ntasks={count}"", ""-n {count}""]","[""--ntasks={count}"", ""-n {count}""]",has_value,"[""--ntasks={count}"", ""-n {count}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,10,/slurm/options/ntasks/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,11,/slurm/options/mem/syntax,slurm,array,policy,has_value,"[""--mem={size}""]","[""--mem={size}""]",has_value,"[""--mem={size}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,11,/slurm/options/mem/required,slurm,boolean,policy,has_value,FALSE,null,has_value,false,exact_trimmed_lower,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
anvil,12,/slurm/options/job-name/syntax,slurm,array,policy,has_value,"[""--job-name={name}"", ""-J {name}""]","[""--job-name={name}"", ""-J {name}""]",has_value,"[""--job-name={name}"", ""-J {name}""]",pattern_any,correct_value,49489bb3-b87d-4aa2-9644-dfd10861b10d,anvil,gemini-3.6-flash,expanded,2,0.3333333333333333,evaluation/results/anvil-gemini-3.6-flash-expanded-rep2/site-profile.json,missing,<missing>,documentation,False
