site_id,field_id,field_path,section,value_type,expected_state,expected_value_json,example_value_json,evidence_class,source,suggested_method,match_rule,notes
tacc-stampede3,36,/storage/scratch/environment_variables,storage,array,has_value,"[""SCRATCH""]","[""SCRATCH""]",configuration,,measurement: env | sort; derive reviewed named storage,required_subset,Model kept field: Actionable path-discovery interface.
tacc-stampede3,36,/storage/scratch/path_pattern,storage,string,has_value,"""/scratch/{project}/{username}""","""/scratch/10724/{username}""",configuration,,measurement: env | sort; derive reviewed named storage,exact_trimmed_lower,Model kept field: Actionable storage location fact.
tacc-stampede3,36,/storage/scratch/filesystem_type,storage,string,has_value,"""nfs""","""nfs""",configuration,,measurement: stat -f -c %T -- <storage-path>,exact_trimmed_lower,Model kept field: Filesystem behavior affects compatibility.
tacc-stampede3,36,/storage/scratch/login_readable,storage,boolean,has_value,TRUE,TRUE,configuration,,measurement: test -r <storage-path>,exact_trimmed_lower,Model kept field: Login access capability is actionable.
tacc-stampede3,36,/storage/scratch/login_writable,storage,boolean,has_value,TRUE,TRUE,configuration,,measurement: test -w <storage-path>,exact_trimmed_lower,Model kept field: Login access capability is actionable.
tacc-stampede3,36,/storage/scratch/compute_visible,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test compute visible on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute visibility affects job data access.
tacc-stampede3,36,/storage/scratch/compute_readable,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test compute readable on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute access capability is actionable.
tacc-stampede3,36,/storage/scratch/compute_writable,storage,boolean,has_value,TRUE,null,capability,,pilot: test compute writable on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute-write abstention is compatibility-relevant.
tacc-stampede3,36,/storage/scratch/shared_across_compute_nodes,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test shared across compute nodes on allocated compute nodes,exact_trimmed_lower,Model kept field: Cross-node visibility affects distributed jobs.
tacc-stampede3,36,/storage/scratch/purge_after_days,storage,integer,has_value,10,10,policy,,"doc: Stampede3 user guide, storage backup and purge policy",numeric_exact,Model kept field: Retention limit is actionable.
tacc-stampede3,37,/storage/work/environment_variables,storage,array,has_value,"[""WORK""]","[""WORK""]",configuration,,measurement: env | sort; derive reviewed named storage,required_subset,Model kept field: Actionable path-discovery interface.
tacc-stampede3,37,/storage/work/path_pattern,storage,string,has_value,"""/work2/{project}/{username}/stampede3""","""/work2/10724/{username}/stampede3""",configuration,,measurement: env | sort; derive reviewed named storage,exact_trimmed_lower,Model kept field: Actionable storage location fact.
tacc-stampede3,37,/storage/work/filesystem_type,storage,string,has_value,"""lustre""","""lustre""",configuration,,measurement: stat -f -c %T -- <storage-path>,exact_trimmed_lower,Model kept field: Filesystem behavior affects compatibility.
tacc-stampede3,37,/storage/work/login_readable,storage,boolean,has_value,TRUE,TRUE,configuration,,measurement: test -r <storage-path>,exact_trimmed_lower,Model kept field: Login access capability is actionable.
tacc-stampede3,37,/storage/work/login_writable,storage,boolean,has_value,TRUE,TRUE,configuration,,measurement: test -w <storage-path>,exact_trimmed_lower,Model kept field: Login access capability is actionable.
tacc-stampede3,37,/storage/work/compute_visible,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test compute visible on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute visibility affects job data access.
tacc-stampede3,37,/storage/work/compute_readable,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test compute readable on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute access capability is actionable.
tacc-stampede3,37,/storage/work/compute_writable,storage,boolean,has_value,TRUE,null,capability,,pilot: test compute writable on allocated compute nodes,exact_trimmed_lower,Model kept field: Compute-write abstention is compatibility-relevant.
tacc-stampede3,37,/storage/work/shared_across_compute_nodes,storage,boolean,has_value,TRUE,TRUE,capability,,pilot: test shared across compute nodes on allocated compute nodes,exact_trimmed_lower,Model kept field: Cross-node visibility affects distributed jobs.
tacc-stampede3,37,/storage/work/purge_after_days,storage,integer,absent,-,null,policy,,"doc: Stampede3 user guide, storage backup and purge policy",numeric_exact,Model kept field: Retention limit or abstention is actionable.
tacc-stampede3,38,/network/login/hostname_patterns,network,array,has_value,"[""*.stampede3.tacc.utexas.edu""]","[""*.stampede3.tacc.utexas.edu""]",identity,,measurement: hostname -f,required_subset,Model kept field: Identity and connection targeting fact.
tacc-stampede3,39,/network/login/dns_resolution,network,boolean,absent,-,null,configuration,,measurement: getent hosts $(hostname -f),exact_trimmed_lower,Model kept field: Network capability or abstention affects workflows.
tacc-stampede3,40,/network/login/outbound_https,network,boolean,has_value,TRUE,null,configuration,,measurement: curl -I --max-time 10 https://docs.tacc.utexas.edu/,exact_trimmed_lower,Model kept field: Network capability or abstention affects workflows.
tacc-stampede3,41,/network/login/local_tcp_bind,network,boolean,absent,-,null,configuration,,measurement: bounded local socket collector test,exact_trimmed_lower,Model kept field: Network capability or abstention affects services.
tacc-stampede3,42,/network/login/local_tcp_loopback,network,boolean,absent,-,null,configuration,,measurement: bounded local socket collector test,exact_trimmed_lower,Model kept field: Network capability or abstention affects services.
tacc-stampede3,43,/network/compute/hostname_patterns,network,array,absent,-,[],identity,,pilot: test hostname patterns on a compute node,required_subset,Model kept field: Compute-node identity pattern is material.
tacc-stampede3,44,/network/compute/dns_resolution,network,boolean,absent,-,null,capability,,pilot: test dns resolution on a compute node,exact_trimmed_lower,Model kept field: Network capability or abstention affects workflows.
tacc-stampede3,45,/network/compute/outbound_https,network,boolean,has_value,TRUE,null,capability,,pilot: test outbound https on a compute node,exact_trimmed_lower,Model kept field: Network capability or abstention affects workflows.
tacc-stampede3,46,/network/compute/local_tcp_bind,network,boolean,absent,-,null,capability,,pilot: test local tcp bind on a compute node,exact_trimmed_lower,Model kept field: Network capability or abstention affects services.
tacc-stampede3,47,/network/compute/local_tcp_loopback,network,boolean,absent,-,null,capability,,pilot: test local tcp loopback on a compute node,exact_trimmed_lower,Model kept field: Network capability or abstention affects services.
tacc-stampede3,48,/network/login_compute/tcp_connect,network,boolean,has_value,TRUE,TRUE,capability,,pilot: test login-to-compute TCP on explicitly selected ports,exact_trimmed_lower,Model kept field: Inter-tier connectivity is preflight-relevant.
tacc-stampede3,50,/network/login_compute/suggested_port_range,network,string,has_value,"""30000-33999""",null,capability,,pilot: test login-to-compute TCP on explicitly selected ports,exact_trimmed_lower,Model kept field: Port-range abstention is material workflow guidance.
tacc-stampede3,51,/network/compute_compute/tcp_connect,network,boolean,has_value,TRUE,TRUE,capability,,pilot: test compute-to-compute TCP on explicitly selected ports,exact_trimmed_lower,Model kept field: Inter-node connectivity is preflight-relevant.
tacc-stampede3,53,/network/compute_compute/suggested_port_range,network,string,has_value,"""30000-33999""",null,capability,,pilot: test compute-to-compute TCP on explicitly selected ports,exact_trimmed_lower,Model kept field: Port-range abstention is material workflow guidance.
tacc-stampede3,54,/accounting/allocation_required,accounting,boolean,absent,-,null,policy,,"doc: Stampede3 user guide, allocation and Service Unit rules",exact_trimmed_lower,Model kept field: Allocation requirement or abstention affects submission.
tacc-stampede3,55,/accounting/filesystem_storage_charged,accounting,boolean,absent,-,null,policy,,"doc: Stampede3 user guide, allocation and Service Unit rules",exact_trimmed_lower,Model kept field: Storage charging policy or abstention is actionable.
